channelGrouping;date;fullVisitorId;visitNumber;visitStartTime;browser;operatingSystem;isMobile;city;source;hits;pageviews;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;hour;Classifier
4;76;8024002085463523263;3;2540;5;1;True;295;23;1;1;False;0.0;2016;10;4;16;6;0;0
4;76;2144494072648692981;1;2538;5;9;False;295;23;2;2;True;0.0;2016;10;4;16;6;23;0
4;76;8024002085463523263;2;2528;5;1;True;295;23;3;3;False;0.0;2016;10;4;16;6;16;0
4;76;3602679894940593027;1;2511;5;11;True;295;23;3;3;True;0.0;2016;10;4;16;6;7;0
4;76;394483625969012097;1;2545;5;1;True;295;23;4;3;True;0.0;2016;10;4;16;6;4;0
6;76;5310912563447452038;23;2514;5;5;False;172;48;4;4;False;0.0;2016;10;4;16;6;9;0
4;76;5310912563447452038;22;2513;5;5;False;172;23;4;3;False;0.0;2016;10;4;16;6;8;0
6;76;6741962233041561748;5;2517;5;9;False;246;5;5;4;False;0.0;2016;10;4;16;6;10;0
4;76;4577538140231072644;3;2531;5;9;False;229;23;9;5;False;0.0;2016;10;4;16;6;18;0
4;76;7072350826059389419;1;2512;5;6;False;295;23;110;78;True;0.0;2016;10;4;16;6;7;0
7;76;4526295127510207102;1;2527;18;6;False;295;75;2;2;True;0.0;2016;10;4;16;6;16;0
7;76;8058213102728813815;1;2524;18;6;False;161;75;3;3;True;0.0;2016;10;4;16;6;14;0
7;76;748065011015140217;1;2537;5;6;False;229;75;4;4;True;0.0;2016;10;4;16;6;22;0
4;76;5356537717448726538;2;2530;5;9;False;110;23;1;1;False;0.0;2016;10;4;16;6;17;0
2;76;1914020024313808421;1;2515;5;9;False;135;0;1;1;True;0.0;2016;10;4;16;6;9;0
2;76;8846841107175234598;1;2529;18;11;True;230;0;1;1;True;0.0;2016;10;4;16;6;16;0
7;76;6433030892112425030;1;2520;5;9;False;295;75;1;1;True;0.0;2016;10;4;16;6;12;0
7;76;1312767776697687484;1;2547;5;9;False;295;75;1;1;True;0.0;2016;10;4;16;6;5;0
7;76;6809077139612531390;1;2542;18;6;False;295;75;1;1;True;0.0;2016;10;4;16;6;2;0
7;76;9185323910378148096;1;2546;5;9;False;295;75;1;1;True;0.0;2016;10;4;16;6;4;0
7;76;184360982783378649;1;2522;15;9;False;231;75;2;1;True;0.0;2016;10;4;16;6;13;0
7;76;9730178804068006378;1;2548;18;6;False;295;75;2;2;True;0.0;2016;10;4;16;6;6;0
7;76;894980460893549497;1;2534;18;6;False;295;75;2;2;True;0.0;2016;10;4;16;6;20;0
7;76;3977842214379400492;2;2521;5;9;False;295;75;2;2;False;0.0;2016;10;4;16;6;12;0
2;76;4145712955055073336;1;2526;5;5;False;0;0;1;1;True;0.0;2016;10;4;16;6;15;0
4;76;388290061359648610;1;2523;5;9;False;295;23;1;1;True;0.0;2016;10;4;16;6;13;0
7;76;8722139497269857242;1;2536;5;9;False;295;75;1;1;True;0.0;2016;10;4;16;6;21;0
7;76;3383074926018447006;1;2519;5;6;False;295;75;1;1;True;0.0;2016;10;4;16;6;11;0
7;76;239635888477187919;1;2525;6;9;False;295;75;1;1;True;0.0;2016;10;4;16;6;15;0
7;76;203001571435093219;1;2550;5;9;False;116;75;1;1;True;0.0;2016;10;4;16;6;6;0
7;76;7941095528990788754;1;2543;18;6;False;295;75;1;1;True;0.0;2016;10;4;16;6;3;0
7;76;8013154972328837113;1;2533;18;6;False;295;75;2;2;True;0.0;2016;10;4;16;6;20;0
4;76;6453698681202589498;1;2532;5;9;False;295;23;1;1;True;0.0;2016;10;4;16;6;19;0
4;76;8060866371140083820;1;2549;8;9;False;156;23;1;1;True;0.0;2016;10;4;16;6;6;0
7;76;939849041539673597;1;2544;18;6;False;295;75;1;1;True;0.0;2016;10;4;16;6;3;0
7;76;3773093782953132678;1;2539;5;1;True;0;75;1;1;True;0.0;2016;10;4;16;6;0;0
7;76;1409093889843019284;1;2535;18;6;False;9;75;1;1;True;0.0;2016;10;4;16;6;21;0
4;76;4759111319623670553;1;2541;5;9;False;295;23;1;1;True;0.0;2016;10;4;16;6;1;0
4;76;456139327408271656;2;2516;18;6;False;295;23;1;1;False;0.0;2016;10;4;16;6;10;0
4;76;380051066163383844;1;2518;5;9;False;180;23;1;1;True;0.0;2016;10;4;16;6;11;0
5;125;4918658101805717691;1;4897;18;11;True;295;23;1;1;True;0.0;2016;12;4;4;6;8;0
4;125;67129677885020749;1;4911;1;1;True;295;23;1;1;True;0.0;2016;12;4;4;6;17;0
4;125;283934673181593777;1;4907;5;1;True;295;23;1;1;True;0.0;2016;12;4;4;6;15;0
4;125;2588245171668030741;1;4921;5;9;False;295;23;1;1;True;0.0;2016;12;4;4;6;22;0
4;125;8536842706597893712;1;4913;18;6;False;295;23;1;1;True;0.0;2016;12;4;4;6;18;0
2;125;8248786469092736541;1;4931;18;6;False;109;0;1;1;True;0.0;2016;12;4;4;6;6;0
4;125;9845911239268980370;1;4900;5;1;True;295;23;1;1;True;0.0;2016;12;4;4;6;11;0
3;125;9592400624752675984;3;4924;18;11;True;295;16;1;1;False;0.0;2016;12;4;4;6;2;0
4;125;2067966473315653354;1;4904;5;9;False;295;23;1;1;True;0.0;2016;12;4;4;6;13;0
2;125;8023622750008482334;1;4926;5;9;False;295;0;1;1;True;0.0;2016;12;4;4;6;3;0
2;125;700444131574891541;1;4932;5;1;True;295;0;1;1;True;0.0;2016;12;4;4;6;7;0
4;125;762040572375923074;1;4910;18;11;True;295;23;2;2;True;0.0;2016;12;4;4;6;16;0
2;125;7790162063501236241;1;4915;5;1;True;295;0;2;2;True;0.0;2016;12;4;4;6;19;0
4;125;8185320201157275733;4;4917;5;6;False;257;23;3;3;False;0.0;2016;12;4;4;6;20;0
3;125;9592400624752675984;2;4923;18;11;True;295;16;3;2;False;0.0;2016;12;4;4;6;2;0
4;125;8029374736046920669;1;4922;18;11;True;295;23;5;4;True;0.0;2016;12;4;4;6;0;0
4;125;4918658101805717691;2;4898;18;11;True;295;23;6;6;False;0.0;2016;12;4;4;6;8;0
2;125;9757578641063071077;1;4916;5;1;True;295;0;6;4;True;0.0;2016;12;4;4;6;20;0
4;125;8452370367972976070;2;4912;5;1;True;112;23;15;14;False;0.0;2016;12;4;4;6;18;0
4;125;5955463217152592163;1;4919;7;9;False;295;23;18;16;True;0.0;2016;12;4;4;6;22;0
6;125;9868818039161571195;1;4927;5;6;False;182;48;20;18;True;0.0;2016;12;4;4;6;4;0
7;125;5371388574212277486;1;4905;9;9;False;295;75;1;1;True;0.0;2016;12;4;4;6;13;0
7;125;3832800745889928912;1;4928;18;6;False;241;75;1;1;True;0.0;2016;12;4;4;6;5;0
7;125;1521311930682157267;1;4914;16;0;True;126;75;1;1;True;0.0;2016;12;4;4;6;19;0
7;125;1738502922029938500;1;4930;5;9;False;109;75;1;1;True;0.0;2016;12;4;4;6;6;0
7;125;77831780115136962;1;4929;5;9;False;109;75;1;1;True;0.0;2016;12;4;4;6;5;0
7;125;434197581947242288;1;4906;5;9;False;295;75;1;1;True;0.0;2016;12;4;4;6;15;0
7;125;9314440032928460361;1;4908;18;6;False;295;75;2;2;True;0.0;2016;12;4;4;6;15;0
7;125;5595562497085489550;1;4901;5;9;False;75;75;2;2;True;0.0;2016;12;4;4;6;11;0
7;125;2145744718889705798;1;4933;18;6;False;295;75;2;2;True;0.0;2016;12;4;4;6;7;0
7;125;668271612757259473;1;4899;5;9;False;109;75;2;2;True;0.0;2016;12;4;4;6;8;0
7;125;6245795669170192214;1;4920;18;6;False;0;75;2;2;True;0.0;2016;12;4;4;6;22;0
7;125;485018649381383627;1;4909;5;9;False;295;75;2;2;True;0.0;2016;12;4;4;6;15;0
7;125;2628044680783861839;1;4918;18;6;False;109;75;2;2;True;0.0;2016;12;4;4;6;21;0
7;125;258099207862212695;1;4903;5;9;False;46;75;3;3;True;0.0;2016;12;4;4;6;12;0
7;125;970482489394470370;1;4925;5;9;False;295;75;3;3;True;0.0;2016;12;4;4;6;2;0
7;125;773754264531709036;1;4902;18;6;False;295;75;4;4;True;0.0;2016;12;4;4;6;11;0
4;338;9144987831850811196;1;11446;8;9;False;295;23;1;1;True;0.0;2017;7;3;5;2;12;0
4;338;2345019558931210408;1;11449;5;3;False;295;23;1;1;True;0.0;2017;7;3;5;2;14;0
4;338;1438702579069355192;1;11450;5;9;False;295;23;1;1;True;0.0;2017;7;3;5;2;15;0
2;338;7155615619938335937;1;11471;18;11;True;295;0;1;1;True;0.0;2017;7;3;5;2;23;0
2;338;8169420386360366461;1;11476;18;11;True;295;0;1;1;True;0.0;2017;7;3;5;2;4;0
6;338;5593242612562466455;3;11457;5;6;False;148;50;1;1;False;0.0;2017;7;3;5;2;18;0
2;338;2539613035805274430;1;11458;5;9;False;295;0;1;1;True;0.0;2017;7;3;5;2;19;0
4;338;2102985062149734604;1;11443;16;1;True;295;23;1;1;True;0.0;2017;7;3;5;2;8;0
4;338;7097686797248427156;1;11467;5;9;False;15;23;1;1;True;0.0;2017;7;3;5;2;22;0
4;338;8551753065868033285;1;11459;5;9;False;295;23;1;1;True;0.0;2017;7;3;5;2;19;0
4;338;4702216153728943744;1;11451;18;6;False;295;23;1;1;True;0.0;2017;7;3;5;2;15;0
2;338;2708689334185893706;1;11442;16;0;True;295;0;1;1;True;0.0;2017;7;3;5;2;8;0
4;338;4263938532410265363;1;11477;5;9;False;5;23;1;1;True;0.0;2017;7;3;5;2;6;0
2;338;8024970720567576432;1;11447;18;11;True;290;0;1;1;True;0.0;2017;7;3;5;2;12;0
6;338;414629002594356750;1;11444;5;9;False;295;5;1;1;True;0.0;2017;7;3;5;2;10;0
2;338;698328866350604021;1;11462;5;6;False;16;0;1;1;True;0.0;2017;7;3;5;2;20;0
4;338;4380786280231106766;1;11466;5;9;False;295;23;1;1;True;0.0;2017;7;3;5;2;22;0
2;338;536176233793453121;1;11452;18;6;False;295;0;2;2;True;0.0;2017;7;3;5;2;15;0
4;338;1010630986378624750;1;11448;5;6;False;257;23;2;2;True;0.0;2017;7;3;5;2;14;0
4;338;3584036749197860775;1;11475;5;9;False;295;23;2;2;True;0.0;2017;7;3;5;2;4;0
4;338;3876825719622398917;1;11453;5;1;True;295;23;2;2;True;0.0;2017;7;3;5;2;15;0
4;338;802979359443644860;1;11469;18;11;True;295;23;2;2;True;0.0;2017;7;3;5;2;23;0
4;338;9525533295486487380;3;11441;18;6;False;295;23;2;2;False;0.0;2017;7;3;5;2;7;0
4;338;2901227760098873355;1;11472;3;1;True;295;23;2;2;True;0.0;2017;7;3;5;2;0;0
6;338;3290805371994597664;20;11465;5;6;False;172;48;3;3;False;0.0;2017;7;3;5;2;22;0
2;338;2851943908119038020;1;11474;5;1;True;295;0;3;3;True;0.0;2017;7;3;5;2;4;0
4;338;2550242531137667339;1;11456;5;6;False;169;23;5;5;True;0.0;2017;7;3;5;2;18;0
6;338;5834426987745335525;1;11463;5;3;False;295;48;5;5;True;0.0;2017;7;3;5;2;20;0
2;338;274392340692502172;1;11473;5;6;False;295;0;6;6;True;0.0;2017;7;3;5;2;3;0
4;338;5166386468985319337;1;11461;5;1;True;295;23;6;6;True;0.0;2017;7;3;5;2;20;0
2;338;3451792723682305383;1;11454;5;6;False;80;0;9;9;True;0.0;2017;7;3;5;2;16;0
4;338;1590642372482629629;1;11468;5;9;False;295;23;11;9;True;0.0;2017;7;3;5;2;22;0
2;338;892825253046131349;1;11464;5;3;False;112;0;12;11;True;0.0;2017;7;3;5;2;20;0
4;338;7466690540565937255;1;11445;5;1;True;284;23;14;13;True;34.38;2017;7;3;5;2;11;0
7;338;5395809931377619610;1;11470;5;1;True;295;75;1;1;True;0.0;2017;7;3;5;2;23;0
7;338;5749537930065667650;1;11460;7;9;False;214;75;1;1;True;0.0;2017;7;3;5;2;19;0
7;338;7003640391046486356;1;11455;5;1;True;295;75;1;1;True;0.0;2017;7;3;5;2;17;0
4;63;1818502199020980786;1;2006;5;9;False;0;23;1;1;True;0.0;2016;10;4;3;0;19;0
4;63;1326517569106316937;1;1990;5;9;False;295;23;3;3;True;0.0;2016;10;4;3;0;10;0
1;63;7230514327966322141;1;1994;5;9;False;126;3;3;3;True;0.0;2016;10;4;3;0;14;0
4;63;8965919998385985156;1;2012;5;9;False;295;23;4;4;True;0.0;2016;10;4;3;0;1;0
4;63;1006478873566458017;1;1986;5;3;False;147;23;4;4;True;0.0;2016;10;4;3;0;8;0
4;63;965055243673929827;1;1985;5;9;False;295;23;5;4;True;0.0;2016;10;4;3;0;7;0
2;63;5030138502118565622;1;2010;5;6;False;182;0;9;8;True;0.0;2016;10;4;3;0;0;0
2;63;2878161017369408351;1;1991;5;6;False;32;0;9;9;True;0.0;2016;10;4;3;0;11;0
6;63;4222267987481460677;1;2008;5;6;False;172;48;16;16;True;0.0;2016;10;4;3;0;21;0
6;63;3798834668329697129;1;2014;5;9;False;59;48;18;12;True;0.0;2016;10;4;3;0;4;0
2;63;6402841968561868241;3;2007;5;1;True;295;0;23;17;False;0.0;2016;10;4;3;0;20;0
4;63;5400673732426511835;4;1999;5;6;False;295;23;75;58;False;0.0;2016;10;4;3;0;16;0
7;63;7056490051863882008;1;2000;18;6;False;295;75;1;1;True;0.0;2016;10;4;3;0;17;0
7;63;9920840218006815865;1;2015;18;6;False;295;75;1;1;True;0.0;2016;10;4;3;0;5;0
7;63;2878161017369408351;2;1992;5;6;False;32;19;1;1;False;0.0;2016;10;4;3;0;11;0
7;63;4841977382509587422;1;1989;5;1;True;295;75;2;2;True;0.0;2016;10;4;3;0;10;0
7;63;4073572721411330612;1;2018;18;6;False;136;75;2;2;True;0.0;2016;10;4;3;0;6;0
7;63;1693042351869945073;1;1987;5;9;False;295;75;2;2;True;0.0;2016;10;4;3;0;9;0
7;63;5349114116199629022;1;2004;5;9;False;295;75;3;3;True;0.0;2016;10;4;3;0;19;0
2;63;8744715319368377926;1;1996;5;3;False;295;0;1;1;True;0.0;2016;10;4;3;0;15;0
4;63;8965919998385985156;2;2013;5;9;False;295;23;1;1;False;0.0;2016;10;4;3;0;2;0
2;63;8537562885006138489;1;2009;5;6;False;172;0;1;1;True;0.0;2016;10;4;3;0;0;0
2;63;5974382223877613369;1;1988;18;6;False;12;0;1;1;True;0.0;2016;10;4;3;0;10;0
7;63;1969013567959818171;2;1997;5;5;False;182;34;2;2;False;0.0;2016;10;4;3;0;15;0
2;63;665996202359887387;1;2003;5;9;False;295;0;3;3;True;0.0;2016;10;4;3;0;18;0
2;63;7153383191820484597;1;1995;5;9;False;295;0;4;4;True;0.0;2016;10;4;3;0;15;0
7;63;1969013567959818171;3;1998;5;5;False;182;34;8;6;False;0.0;2016;10;4;3;0;15;0
4;63;484029785982486000;1;2002;5;9;False;231;23;1;1;True;0.0;2016;10;4;3;0;18;0
4;63;3022120233531343235;1;2011;5;6;False;172;23;1;1;True;0.0;2016;10;4;3;0;1;0
4;63;1658499418829502951;1;2001;5;6;False;172;23;1;1;True;0.0;2016;10;4;3;0;17;0
7;63;8628485790763162140;1;1993;18;6;False;181;75;1;1;True;0.0;2016;10;4;3;0;12;0
7;63;5562016416471322527;1;2017;18;6;False;53;75;2;2;True;0.0;2016;10;4;3;0;5;0
7;63;1383964535925043129;1;2005;16;0;True;295;75;1;1;True;0.0;2016;10;4;3;0;19;0
7;63;146751824471198027;1;2016;18;6;False;295;75;1;1;True;0.0;2016;10;4;3;0;5;0
7;63;8888019298573166319;1;2019;9;9;False;295;75;1;1;True;0.0;2016;10;4;3;0;6;0
2;202;9816569381741361149;1;7244;5;1;True;295;0;1;1;True;0.0;2017;2;1;19;6;13;0
4;202;6354712120566486150;1;7259;5;9;False;199;23;1;1;True;0.0;2017;2;1;19;6;23;0
2;202;9438086687457121171;1;7264;5;6;False;295;0;1;1;True;0.0;2017;2;1;19;6;0;0
4;202;6411204563043189766;1;7248;5;6;False;171;23;1;1;True;0.0;2017;2;1;19;6;15;0
2;202;1355489606371003513;1;7258;3;1;True;295;0;1;1;True;0.0;2017;2;1;19;6;22;0
2;202;9084972655993811088;1;7241;5;1;True;295;0;1;1;True;0.0;2017;2;1;19;6;11;0
4;202;8542325083372699219;2;7255;18;6;False;295;23;1;1;False;0.0;2017;2;1;19;6;22;0
4;202;1387041358157274567;1;7249;5;9;False;295;23;1;1;True;0.0;2017;2;1;19;6;15;0
6;202;3480321779727221223;1;7246;5;9;False;295;59;1;1;True;0.0;2017;2;1;19;6;14;0
2;202;4381433568447801510;1;7261;5;1;True;148;0;1;1;True;0.0;2017;2;1;19;6;0;0
4;202;8523708443232329180;1;7267;8;5;False;295;23;1;1;True;0.0;2017;2;1;19;6;1;0
2;202;8510157680187348653;1;7269;18;11;True;182;0;1;1;True;0.0;2017;2;1;19;6;2;0
4;202;810961920719138175;1;7243;20;5;False;295;23;2;2;True;0.0;2017;2;1;19;6;12;0
4;202;9689595086350185309;1;7245;5;3;False;250;23;2;2;True;0.0;2017;2;1;19;6;13;0
4;202;36027952358804527;1;7251;5;9;False;147;23;2;2;True;0.0;2017;2;1;19;6;19;0
4;202;8562628864940431019;1;7247;5;9;False;295;23;2;2;True;0.0;2017;2;1;19;6;15;0
4;202;6766942686084873281;1;7268;5;9;False;166;23;2;2;True;0.0;2017;2;1;19;6;2;0
6;202;7454852557712754976;1;7266;5;9;False;295;5;2;2;True;0.0;2017;2;1;19;6;0;0
2;202;4606492568260226873;4;7252;9;9;True;295;0;2;2;False;0.0;2017;2;1;19;6;21;0
2;202;7795691513023950221;1;7262;18;11;True;182;0;2;2;True;0.0;2017;2;1;19;6;0;0
4;202;8385606669966248321;1;7250;5;1;True;295;23;2;2;True;0.0;2017;2;1;19;6;18;0
4;202;1495966777811578614;1;7265;5;9;False;295;23;2;2;True;0.0;2017;2;1;19;6;0;0
2;202;363504695362068461;1;7263;5;1;True;230;0;5;5;True;0.0;2017;2;1;19;6;0;0
6;202;9148627782134822389;7;7270;5;6;False;295;48;8;6;False;0.0;2017;2;1;19;6;2;0
6;202;7708319350015592538;2;7239;5;6;False;231;48;8;5;False;0.0;2017;2;1;19;6;8;0
4;202;8851403721025303888;1;7271;5;9;False;295;23;8;6;True;0.0;2017;2;1;19;6;5;0
6;202;8681975730213802969;1;7257;5;6;False;182;48;16;13;True;0.0;2017;2;1;19;6;22;0
7;202;559982269748490866;1;7240;5;9;False;0;75;1;1;True;0.0;2017;2;1;19;6;10;0
7;202;6216169377418930648;1;7254;5;9;False;283;75;1;1;True;0.0;2017;2;1;19;6;21;0
7;202;9322851687382576164;1;7242;5;9;False;295;75;1;1;True;0.0;2017;2;1;19;6;11;0
7;202;8566264124511043383;1;7260;19;11;True;295;45;1;1;True;0.0;2017;2;1;19;6;23;0
7;202;8542325083372699219;3;7256;18;6;False;295;19;5;5;False;0.0;2017;2;1;19;6;22;0
7;202;8542325083372699219;1;7253;18;6;False;295;19;34;27;True;0.0;2017;2;1;19;6;21;0
6;0;7545791097611675575;11;14;5;6;False;230;48;49;35;False;102.35;2016;8;3;1;0;22;0
2;0;4283942788674999975;1;0;18;11;True;295;0;53;36;True;0.0;2016;8;3;1;0;7;0
2;0;1992186447841680750;1;11;18;11;True;195;0;59;42;True;0.0;2016;8;3;1;0;19;0
2;0;603373162136570069;2;8;5;9;False;225;0;64;64;False;0.0;2016;8;3;1;0;15;0
7;0;6252728131985605340;1;3;18;6;False;295;75;1;1;True;0.0;2016;8;3;1;0;9;0
7;0;3129428927447879016;1;23;5;9;False;295;75;1;1;True;0.0;2016;8;3;1;0;5;0
7;0;6330455631533399053;1;5;18;6;False;295;75;1;1;True;0.0;2016;8;3;1;0;9;0
7;0;8776681126168993881;1;4;18;6;False;295;75;1;1;True;0.0;2016;8;3;1;0;9;0
7;0;9846623940035935960;1;26;18;6;False;25;75;1;1;True;0.0;2016;8;3;1;0;6;0
7;0;2927889798592152633;1;17;18;6;False;295;75;1;1;True;0.0;2016;8;3;1;0;22;0
7;0;3648755406707989361;1;25;18;6;False;0;75;1;1;True;0.0;2016;8;3;1;0;6;0
6;0;8265862694719602421;1;1;5;9;False;295;26;1;1;True;0.0;2016;8;3;1;0;7;0
2;0;1992186447841680750;2;15;18;11;True;195;0;1;1;False;0.0;2016;8;3;1;0;22;0
2;0;7570839752888809028;1;12;8;9;False;295;0;1;1;True;0.0;2016;8;3;1;0;21;0
2;0;5883538692283076770;1;6;5;9;False;295;0;1;1;True;0.0;2016;8;3;1;0;12;0
6;0;6366316989927168370;5;18;5;5;False;172;48;1;1;False;0.0;2016;8;3;1;0;23;0
4;0;336637157127346441;1;7;9;9;False;295;23;1;1;True;0.0;2016;8;3;1;0;13;0
7;0;793894714334414573;1;2;5;5;False;295;75;2;2;True;0.0;2016;8;3;1;0;7;0
2;0;9193725702802112646;1;20;18;11;True;295;0;2;2;True;0.0;2016;8;3;1;0;1;0
2;0;63860542745733558;1;22;5;3;False;231;0;2;2;True;0.0;2016;8;3;1;0;4;0
6;0;5310912563447452038;2;21;5;5;False;172;48;4;4;False;0.0;2016;8;3;1;0;3;0
2;0;946568304929736127;1;13;5;6;False;10;0;5;5;True;0.0;2016;8;3;1;0;22;0
2;0;603373162136570069;3;10;5;9;False;225;0;7;7;False;0.0;2016;8;3;1;0;16;0
4;0;6366316989927168370;6;19;5;5;False;172;23;8;8;False;0.0;2016;8;3;1;0;23;0
6;0;4384990792205822883;1;9;8;6;False;295;28;12;10;True;0.0;2016;8;3;1;0;15;0
4;0;3709999704956265072;1;24;5;5;False;257;23;16;12;True;0.0;2016;8;3;1;0;6;0
6;0;562740026866245032;2;16;5;5;False;172;48;23;19;False;0.0;2016;8;3;1;0;22;0
4;68;954431118649044951;1;2232;5;6;False;169;23;1;1;True;0.0;2016;10;4;8;5;17;0
4;68;819568829734364195;1;2238;5;9;False;112;23;1;1;True;0.0;2016;10;4;8;5;22;0
6;68;1576097517161013947;3;2228;5;6;False;295;5;1;1;False;0.0;2016;10;4;8;5;15;0
6;68;5020392472444369141;2;2248;5;1;True;295;28;1;1;False;0.0;2016;10;4;8;5;6;0
6;68;5020392472444369141;1;2246;5;1;True;295;28;1;1;True;0.0;2016;10;4;8;5;4;0
2;68;6089280612463343278;7;2230;18;11;True;231;0;1;1;False;0.0;2016;10;4;8;5;15;0
4;68;2719494776325562808;2;2227;5;1;True;295;23;1;1;False;0.0;2016;10;4;8;5;14;0
4;68;37214033598482696;1;2229;5;1;True;181;23;1;1;True;0.0;2016;10;4;8;5;15;0
2;68;3498969066042326472;1;2244;5;1;True;295;0;2;2;True;0.0;2016;10;4;8;5;4;0
4;68;4955886002849134931;1;2242;5;9;False;295;23;2;2;True;0.0;2016;10;4;8;5;1;0
6;68;4116733916847897312;1;2225;5;1;True;182;73;3;3;True;0.0;2016;10;4;8;5;14;0
5;68;6291565228344527351;2;2239;8;9;False;257;23;3;3;False;0.0;2016;10;4;8;5;22;0
6;68;1576097517161013947;2;2226;5;6;False;295;5;3;2;False;0.0;2016;10;4;8;5;14;0
6;68;5310912563447452038;13;2221;5;5;False;172;48;4;4;False;0.0;2016;10;4;8;5;8;0
4;68;2719494776325562808;1;2224;5;1;True;295;23;5;4;True;0.0;2016;10;4;8;5;12;0
4;68;144755045031617436;1;2243;5;9;False;295;23;7;5;True;0.0;2016;10;4;8;5;4;0
4;68;8907608662806994453;1;2240;18;6;False;295;23;14;11;True;0.0;2016;10;4;8;5;23;0
5;68;6291565228344527351;1;2236;8;9;False;257;23;18;18;True;0.0;2016;10;4;8;5;21;0
7;68;1592204153101295488;1;2220;18;6;False;19;75;1;1;True;0.0;2016;10;4;8;5;7;0
7;68;4983793371813930031;1;2249;5;9;False;295;75;1;1;True;0.0;2016;10;4;8;5;6;0
7;68;6933329894373483302;1;2237;5;9;False;295;75;1;1;True;0.0;2016;10;4;8;5;21;0
7;68;7427638768547647882;1;2241;5;9;False;295;75;1;1;True;0.0;2016;10;4;8;5;0;0
7;68;7518128746224106227;1;2234;18;6;False;295;75;1;1;True;0.0;2016;10;4;8;5;20;0
7;68;4111495947384918132;1;2222;18;6;False;295;75;1;1;True;0.0;2016;10;4;8;5;9;0
7;68;4433138038759003679;1;2235;18;6;False;295;75;1;1;True;0.0;2016;10;4;8;5;21;0
7;68;8230283889563889158;1;2231;5;9;False;0;75;1;1;True;0.0;2016;10;4;8;5;15;0
7;68;2021476782660061879;1;2245;5;6;False;295;75;1;1;True;0.0;2016;10;4;8;5;4;0
7;68;7261783859001489504;1;2247;15;9;False;295;75;1;1;True;0.0;2016;10;4;8;5;5;0
7;68;2377354389221474248;1;2233;18;6;False;295;75;2;2;True;0.0;2016;10;4;8;5;19;0
7;68;4091585838333106384;1;2223;5;9;False;259;75;3;3;True;0.0;2016;10;4;8;5;10;0
4;16;8280389629102967224;1;514;5;1;True;295;23;4;4;True;0.0;2016;8;3;17;2;16;0
4;16;8484547104819675118;3;509;18;11;True;182;23;13;13;False;0.0;2016;8;3;17;2;13;0
6;16;4906254160620280174;1;529;5;5;False;172;48;24;15;True;0.0;2016;8;3;17;2;22;0
6;16;8979529842202084325;2;533;5;6;False;182;48;33;20;False;0.0;2016;8;3;17;2;2;0
6;16;4752567709813602757;3;520;5;6;False;59;48;47;34;False;284.34;2016;8;3;17;2;18;1
6;16;3259111354201528960;4;528;5;5;False;172;48;51;35;False;0.0;2016;8;3;17;2;21;0
6;16;8306117907831998761;2;531;5;6;False;195;48;57;40;False;0.0;2016;8;3;17;2;23;0
4;16;8011858124046256540;1;500;5;6;False;295;23;1;1;True;0.0;2016;8;3;17;2;7;0
4;16;980843580232262963;1;507;5;9;False;295;23;1;1;True;0.0;2016;8;3;17;2;12;0
1;16;2916272630539482668;1;515;5;6;False;295;3;1;1;True;0.0;2016;8;3;17;2;16;0
7;16;9650272719434686369;1;504;5;9;False;295;75;1;1;True;0.0;2016;8;3;17;2;10;0
6;16;9453323636794324909;1;538;18;11;True;295;66;2;2;True;0.0;2016;8;3;17;2;4;0
7;16;5781167922954526133;1;502;5;9;False;295;75;2;2;True;0.0;2016;8;3;17;2;7;0
7;16;6453532591008827443;1;508;5;9;False;295;75;2;2;True;0.0;2016;8;3;17;2;12;0
7;16;7235570924431485939;1;523;18;6;False;255;75;2;2;True;0.0;2016;8;3;17;2;19;0
7;16;370927683975293319;1;499;18;6;False;295;75;2;2;True;0.0;2016;8;3;17;2;7;0
4;16;1762414198732774531;1;510;8;9;False;295;23;3;3;True;0.0;2016;8;3;17;2;13;0
4;16;2069040038382839680;1;542;18;6;False;110;23;1;1;True;0.0;2016;8;3;17;2;6;0
6;16;8420379207851160700;1;534;18;11;True;295;12;2;2;True;0.0;2016;8;3;17;2;2;0
2;16;4693197154672365379;1;532;5;5;False;0;0;1;1;True;0.0;2016;8;3;17;2;23;0
2;16;147772393367097573;1;536;5;1;True;245;0;1;1;True;0.0;2016;8;3;17;2;4;0
2;16;4939296009842986402;1;503;18;11;True;295;0;1;1;True;0.0;2016;8;3;17;2;7;0
2;16;7142710785574365590;5;512;5;1;True;33;0;1;1;False;0.0;2016;8;3;17;2;13;0
2;16;7142710785574365590;6;530;5;1;True;33;0;1;1;False;0.0;2016;8;3;17;2;22;0
2;16;598613730135840292;1;521;5;6;False;257;0;1;1;True;0.0;2016;8;3;17;2;18;0
2;16;4752567709813602757;2;519;5;6;False;59;0;2;2;False;0.0;2016;8;3;17;2;18;0
2;16;1535229432849559148;1;505;19;11;True;295;0;3;2;True;0.0;2016;8;3;17;2;11;0
2;16;9301383429899504361;1;524;19;11;True;295;0;5;5;True;0.0;2016;8;3;17;2;20;0
2;16;387715393460775699;1;517;5;5;False;172;0;7;4;True;0.0;2016;8;3;17;2;17;0
4;16;8397234703107696872;2;537;5;6;False;246;23;9;9;False;0.0;2016;8;3;17;2;4;0
